ID;NAME;WHERE;ADDING1;ADDING2;ADDING3;ADDING4;ADDING5;ADDING6;ADDING7;ADDING8;ADDING9
6229;vegeterian;;cheese;chili powder;onions;;;;;;
6230;vegeterian;;garlic sauce;herb sauce;tomatoes;;;;;;
6231;vegeterian;;garlic sauce;herb sauce;fried eggplant;;;;;;
6232;vegeterian;;garlic sauce;herb sauce;fried zuccihini;;;;;;
6233;vegeterian;;garlic sauce;herb sauce;fried potatoes;;;;;;
6234;vegeterian;;garlic sauce;herb sauce;hot sauce;;;;;;
6235;vegeterian;;garlic sauce;herb sauce;chili powder;;;;;;
6236;vegeterian;;garlic sauce;herb sauce;onions;;;;;;
6237;vegeterian;;garlic sauce;tomatoes;fried eggplant;;;;;;
6238;vegeterian;;garlic sauce;tomatoes;fried zuccihini;;;;;;
6239;vegeterian;;garlic sauce;tomatoes;fried potatoes;;;;;;
6240;vegeterian;;garlic sauce;tomatoes;hot sauce;;;;;;
6241;vegeterian;;garlic sauce;tomatoes;chili powder;;;;;;
6242;vegeterian;;garlic sauce;tomatoes;onions;;;;;;
6243;vegeterian;;garlic sauce;fried eggplant;fried zuccihini;;;;;;
6244;vegeterian;;garlic sauce;fried eggplant;fried potatoes;;;;;;
6245;vegeterian;;garlic sauce;fried eggplant;hot sauce;;;;;;
6246;vegeterian;;garlic sauce;fried eggplant;chili powder;;;;;;
6247;vegeterian;;garlic sauce;fried eggplant;onions;;;;;;
6248;vegeterian;;garlic sauce;fried zuccihini;fried potatoes;;;;;;
6249;vegeterian;;garlic sauce;fried zuccihini;hot sauce;;;;;;
6250;vegeterian;;garlic sauce;fried zuccihini;chili powder;;;;;;
6251;vegeterian;;garlic sauce;fried zuccihini;onions;;;;;;
6252;vegeterian;;garlic sauce;fried potatoes;hot sauce;;;;;;
6253;vegeterian;;garlic sauce;fried potatoes;chili powder;;;;;;
6254;vegeterian;;garlic sauce;fried potatoes;onions;;;;;;
6255;vegeterian;;garlic sauce;hot sauce;chili powder;;;;;;
6256;vegeterian;;garlic sauce;hot sauce;onions;;;;;;
6257;vegeterian;;garlic sauce;chili powder;onions;;;;;;
6258;vegeterian;;herb sauce;tomatoes;fried eggplant;;;;;;
6259;vegeterian;;herb sauce;tomatoes;fried zuccihini;;;;;;
6260;vegeterian;;herb sauce;tomatoes;fried potatoes;;;;;;
6261;vegeterian;;herb sauce;tomatoes;hot sauce;;;;;;
6262;vegeterian;;herb sauce;tomatoes;chili powder;;;;;;
6263;vegeterian;;herb sauce;tomatoes;onions;;;;;;
6264;vegeterian;;herb sauce;fried eggplant;fried zuccihini;;;;;;
6265;vegeterian;;herb sauce;fried eggplant;fried potatoes;;;;;;
6266;vegeterian;;herb sauce;fried eggplant;hot sauce;;;;;;
6267;vegeterian;;herb sauce;fried eggplant;chili powder;;;;;;
6268;vegeterian;;herb sauce;fried eggplant;onions;;;;;;
6269;vegeterian;;herb sauce;fried zuccihini;fried potatoes;;;;;;
6270;vegeterian;;herb sauce;fried zuccihini;hot sauce;;;;;;
6271;vegeterian;;herb sauce;fried zuccihini;chili powder;;;;;;
6272;vegeterian;;herb sauce;fried zuccihini;onions;;;;;;
6273;vegeterian;;herb sauce;fried potatoes;hot sauce;;;;;;
6274;vegeterian;;herb sauce;fried potatoes;chili powder;;;;;;
6275;vegeterian;;herb sauce;fried potatoes;onions;;;;;;
6276;vegeterian;;herb sauce;hot sauce;chili powder;;;;;;
6277;vegeterian;;herb sauce;hot sauce;onions;;;;;;
6278;vegeterian;;herb sauce;chili powder;onions;;;;;;
6279;vegeterian;;tomatoes;fried eggplant;fried zuccihini;;;;;;
6280;vegeterian;;tomatoes;fried eggplant;fried potatoes;;;;;;
6281;vegeterian;;tomatoes;fried eggplant;hot sauce;;;;;;
6282;vegeterian;;tomatoes;fried eggplant;chili powder;;;;;;
6283;vegeterian;;tomatoes;fried eggplant;onions;;;;;;
6284;vegeterian;;tomatoes;fried zuccihini;fried potatoes;;;;;;
6285;vegeterian;;tomatoes;fried zuccihini;hot sauce;;;;;;
6286;vegeterian;;tomatoes;fried zuccihini;chili powder;;;;;;
6287;vegeterian;;tomatoes;fried zuccihini;onions;;;;;;
6288;vegeterian;;tomatoes;fried potatoes;hot sauce;;;;;;
6289;vegeterian;;tomatoes;fried potatoes;chili powder;;;;;;
6290;vegeterian;;tomatoes;fried potatoes;onions;;;;;;
6291;vegeterian;;tomatoes;hot sauce;chili powder;;;;;;
6292;vegeterian;;tomatoes;hot sauce;onions;;;;;;
6293;vegeterian;;tomatoes;chili powder;onions;;;;;;
6294;vegeterian;;fried eggplant;fried zuccihini;fried potatoes;;;;;;
6295;vegeterian;;fried eggplant;fried zuccihini;hot sauce;;;;;;
6296;vegeterian;;fried eggplant;fried zuccihini;chili powder;;;;;;
6297;vegeterian;;fried eggplant;fried zuccihini;onions;;;;;;
6298;vegeterian;;fried eggplant;fried potatoes;hot sauce;;;;;;
6299;vegeterian;;fried eggplant;fried potatoes;chili powder;;;;;;
6300;vegeterian;;fried eggplant;fried potatoes;onions;;;;;;
6301;vegeterian;;fried eggplant;hot sauce;chili powder;;;;;;
6302;vegeterian;;fried eggplant;hot sauce;onions;;;;;;
6303;vegeterian;;fried eggplant;chili powder;onions;;;;;;
6304;vegeterian;;fried zuccihini;fried potatoes;hot sauce;;;;;;
6305;vegeterian;;fried zuccihini;fried potatoes;chili powder;;;;;;
6306;vegeterian;;fried zuccihini;fried potatoes;onions;;;;;;
6307;vegeterian;;fried zuccihini;hot sauce;chili powder;;;;;;
6308;vegeterian;;fried zuccihini;hot sauce;onions;;;;;;
6309;vegeterian;;fried zuccihini;chili powder;onions;;;;;;
6310;vegeterian;;fried potatoes;hot sauce;chili powder;;;;;;
6311;vegeterian;;fried potatoes;hot sauce;onions;;;;;;
6312;vegeterian;;fried potatoes;chili powder;onions;;;;;;
6313;vegeterian;;hot sauce;chili powder;onions;;;;;;
6314;vegeterian;;cheese;garlic sauce;herb sauce;tomatoes;;;;;
6315;vegeterian;;cheese;garlic sauce;herb sauce;fried eggplant;;;;;
6316;vegeterian;;cheese;garlic sauce;herb sauce;fried zuccihini;;;;;
6317;vegeterian;;cheese;garlic sauce;herb sauce;fried potatoes;;;;;
6318;vegeterian;;cheese;garlic sauce;herb sauce;hot sauce;;;;;
6319;vegeterian;;cheese;garlic sauce;herb sauce;chili powder;;;;;
6320;vegeterian;;cheese;garlic sauce;herb sauce;onions;;;;;
6321;vegeterian;;cheese;garlic sauce;tomatoes;fried eggplant;;;;;
6322;vegeterian;;cheese;garlic sauce;tomatoes;fried zuccihini;;;;;
6323;vegeterian;;cheese;garlic sauce;tomatoes;fried potatoes;;;;;
6324;vegeterian;;cheese;garlic sauce;tomatoes;hot sauce;;;;;
6325;vegeterian;;cheese;garlic sauce;tomatoes;chili powder;;;;;
6326;vegeterian;;cheese;garlic sauce;tomatoes;onions;;;;;
6327;vegeterian;;cheese;garlic sauce;fried eggplant;fried zuccihini;;;;;
6328;vegeterian;;cheese;garlic sauce;fried eggplant;fried potatoes;;;;;
6329;vegeterian;;cheese;garlic sauce;fried eggplant;hot sauce;;;;;
6330;vegeterian;;cheese;garlic sauce;fried eggplant;chili powder;;;;;
6331;vegeterian;;cheese;garlic sauce;fried eggplant;onions;;;;;
6332;vegeterian;;cheese;garlic sauce;fried zuccihini;fried potatoes;;;;;
6333;vegeterian;;cheese;garlic sauce;fried zuccihini;hot sauce;;;;;
6334;vegeterian;;cheese;garlic sauce;fried zuccihini;chili powder;;;;;
6335;vegeterian;;cheese;garlic sauce;fried zuccihini;onions;;;;;
6336;vegeterian;;cheese;garlic sauce;fried potatoes;hot sauce;;;;;
6337;vegeterian;;cheese;garlic sauce;fried potatoes;chili powder;;;;;
6338;vegeterian;;cheese;garlic sauce;fried potatoes;onions;;;;;
6339;vegeterian;;cheese;garlic sauce;hot sauce;chili powder;;;;;
6340;vegeterian;;cheese;garlic sauce;hot sauce;onions;;;;;
6341;vegeterian;;cheese;garlic sauce;chili powder;onions;;;;;
6342;vegeterian;;cheese;herb sauce;tomatoes;fried eggplant;;;;;
6343;vegeterian;;cheese;herb sauce;tomatoes;fried zuccihini;;;;;
6344;vegeterian;;cheese;herb sauce;tomatoes;fried potatoes;;;;;
6345;vegeterian;;cheese;herb sauce;tomatoes;hot sauce;;;;;
6346;vegeterian;;cheese;herb sauce;tomatoes;chili powder;;;;;
6347;vegeterian;;cheese;herb sauce;tomatoes;onions;;;;;
6348;vegeterian;;cheese;herb sauce;fried eggplant;fried zuccihini;;;;;
6349;vegeterian;;cheese;herb sauce;fried eggplant;fried potatoes;;;;;
6350;vegeterian;;cheese;herb sauce;fried eggplant;hot sauce;;;;;
6351;vegeterian;;cheese;herb sauce;fried eggplant;chili powder;;;;;
6352;vegeterian;;cheese;herb sauce;fried eggplant;onions;;;;;
6353;vegeterian;;cheese;herb sauce;fried zuccihini;fried potatoes;;;;;
6354;vegeterian;;cheese;herb sauce;fried zuccihini;hot sauce;;;;;
6355;vegeterian;;cheese;herb sauce;fried zuccihini;chili powder;;;;;
6356;vegeterian;;cheese;herb sauce;fried zuccihini;onions;;;;;
6357;vegeterian;;cheese;herb sauce;fried potatoes;hot sauce;;;;;
6358;vegeterian;;cheese;herb sauce;fried potatoes;chili powder;;;;;
6359;vegeterian;;cheese;herb sauce;fried potatoes;onions;;;;;
6360;vegeterian;;cheese;herb sauce;hot sauce;chili powder;;;;;
6361;vegeterian;;cheese;herb sauce;hot sauce;onions;;;;;
6362;vegeterian;;cheese;herb sauce;chili powder;onions;;;;;
6363;vegeterian;;cheese;tomatoes;fried eggplant;fried zuccihini;;;;;
6364;vegeterian;;cheese;tomatoes;fried eggplant;fried potatoes;;;;;
6365;vegeterian;;cheese;tomatoes;fried eggplant;hot sauce;;;;;
6366;vegeterian;;cheese;tomatoes;fried eggplant;chili powder;;;;;
6367;vegeterian;;cheese;tomatoes;fried eggplant;onions;;;;;
6368;vegeterian;;cheese;tomatoes;fried zuccihini;fried potatoes;;;;;
6369;vegeterian;;cheese;tomatoes;fried zuccihini;hot sauce;;;;;
6370;vegeterian;;cheese;tomatoes;fried zuccihini;chili powder;;;;;
6371;vegeterian;;cheese;tomatoes;fried zuccihini;onions;;;;;
6372;vegeterian;;cheese;tomatoes;fried potatoes;hot sauce;;;;;
6373;vegeterian;;cheese;tomatoes;fried potatoes;chili powder;;;;;
6374;vegeterian;;cheese;tomatoes;fried potatoes;onions;;;;;
6375;vegeterian;;cheese;tomatoes;hot sauce;chili powder;;;;;
6376;vegeterian;;cheese;tomatoes;hot sauce;onions;;;;;
6377;vegeterian;;cheese;tomatoes;chili powder;onions;;;;;
6378;vegeterian;;cheese;fried eggplant;fried zuccihini;fried potatoes;;;;;
6379;vegeterian;;cheese;fried eggplant;fried zuccihini;hot sauce;;;;;
6380;vegeterian;;cheese;fried eggplant;fried zuccihini;chili powder;;;;;
6381;vegeterian;;cheese;fried eggplant;fried zuccihini;onions;;;;;
6382;vegeterian;;cheese;fried eggplant;fried potatoes;hot sauce;;;;;
6383;vegeterian;;cheese;fried eggplant;fried potatoes;chili powder;;;;;
6384;vegeterian;;cheese;fried eggplant;fried potatoes;onions;;;;;
6385;vegeterian;;cheese;fried eggplant;hot sauce;chili powder;;;;;
6386;vegeterian;;cheese;fried eggplant;hot sauce;onions;;;;;
6387;vegeterian;;cheese;fried eggplant;chili powder;onions;;;;;
6388;vegeterian;;cheese;fried zuccihini;fried potatoes;hot sauce;;;;;
6389;vegeterian;;cheese;fried zuccihini;fried potatoes;chili powder;;;;;
6390;vegeterian;;cheese;fried zuccihini;fried potatoes;onions;;;;;
6391;vegeterian;;cheese;fried zuccihini;hot sauce;chili powder;;;;;
6392;vegeterian;;cheese;fried zuccihini;hot sauce;onions;;;;;
6393;vegeterian;;cheese;fried zuccihini;chili powder;onions;;;;;
6394;vegeterian;;cheese;fried potatoes;hot sauce;chili powder;;;;;
6395;vegeterian;;cheese;fried potatoes;hot sauce;onions;;;;;
6396;vegeterian;;cheese;fried potatoes;chili powder;onions;;;;;
6397;vegeterian;;cheese;hot sauce;chili powder;onions;;;;;
6398;vegeterian;;garlic sauce;herb sauce;tomatoes;fried eggplant;;;;;
6399;vegeterian;;garlic sauce;herb sauce;tomatoes;fried zuccihini;;;;;
6400;vegeterian;;garlic sauce;herb sauce;tomatoes;fried potatoes;;;;;
6401;vegeterian;;garlic sauce;herb sauce;tomatoes;hot sauce;;;;;
6402;vegeterian;;garlic sauce;herb sauce;tomatoes;chili powder;;;;;
6403;vegeterian;;garlic sauce;herb sauce;tomatoes;onions;;;;;
6404;vegeterian;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;;;;;
6405;vegeterian;;garlic sauce;herb sauce;fried eggplant;fried potatoes;;;;;
6406;vegeterian;;garlic sauce;herb sauce;fried eggplant;hot sauce;;;;;
6407;vegeterian;;garlic sauce;herb sauce;fried eggplant;chili powder;;;;;
6408;vegeterian;;garlic sauce;herb sauce;fried eggplant;onions;;;;;
6409;vegeterian;;garlic sauce;herb sauce;fried zuccihini;fried potatoes;;;;;
6410;vegeterian;;garlic sauce;herb sauce;fried zuccihini;hot sauce;;;;;
6411;vegeterian;;garlic sauce;herb sauce;fried zuccihini;chili powder;;;;;
6412;vegeterian;;garlic sauce;herb sauce;fried zuccihini;onions;;;;;
6413;vegeterian;;garlic sauce;herb sauce;fried potatoes;hot sauce;;;;;
6414;vegeterian;;garlic sauce;herb sauce;fried potatoes;chili powder;;;;;
6415;vegeterian;;garlic sauce;herb sauce;fried potatoes;onions;;;;;
6416;vegeterian;;garlic sauce;herb sauce;hot sauce;chili powder;;;;;
6417;vegeterian;;garlic sauce;herb sauce;hot sauce;onions;;;;;
6418;vegeterian;;garlic sauce;herb sauce;chili powder;onions;;;;;
6419;vegeterian;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;;;;;
6420;vegeterian;;garlic sauce;tomatoes;fried eggplant;fried potatoes;;;;;
6421;vegeterian;;garlic sauce;tomatoes;fried eggplant;hot sauce;;;;;
6422;vegeterian;;garlic sauce;tomatoes;fried eggplant;chili powder;;;;;
6423;vegeterian;;garlic sauce;tomatoes;fried eggplant;onions;;;;;
6424;vegeterian;;garlic sauce;tomatoes;fried zuccihini;fried potatoes;;;;;
6425;vegeterian;;garlic sauce;tomatoes;fried zuccihini;hot sauce;;;;;
6426;vegeterian;;garlic sauce;tomatoes;fried zuccihini;chili powder;;;;;
6427;vegeterian;;garlic sauce;tomatoes;fried zuccihini;onions;;;;;
6428;vegeterian;;garlic sauce;tomatoes;fried potatoes;hot sauce;;;;;
6429;vegeterian;;garlic sauce;tomatoes;fried potatoes;chili powder;;;;;
6430;vegeterian;;garlic sauce;tomatoes;fried potatoes;onions;;;;;
6431;vegeterian;;garlic sauce;tomatoes;hot sauce;chili powder;;;;;
6432;vegeterian;;garlic sauce;tomatoes;hot sauce;onions;;;;;
6433;vegeterian;;garlic sauce;tomatoes;chili powder;onions;;;;;
6434;vegeterian;;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;;;;;
6435;vegeterian;;garlic sauce;fried eggplant;fried zuccihini;hot sauce;;;;;
6436;vegeterian;;garlic sauce;fried eggplant;fried zuccihini;chili powder;;;;;
6437;vegeterian;;garlic sauce;fried eggplant;fried zuccihini;onions;;;;;
6438;vegeterian;;garlic sauce;fried eggplant;fried potatoes;hot sauce;;;;;
6439;vegeterian;;garlic sauce;fried eggplant;fried potatoes;chili powder;;;;;
6440;vegeterian;;garlic sauce;fried eggplant;fried potatoes;onions;;;;;
6441;vegeterian;;garlic sauce;fried eggplant;hot sauce;chili powder;;;;;
6442;vegeterian;;garlic sauce;fried eggplant;hot sauce;onions;;;;;
6443;vegeterian;;garlic sauce;fried eggplant;chili powder;onions;;;;;
6444;vegeterian;;garlic sauce;fried zuccihini;fried potatoes;hot sauce;;;;;
6445;vegeterian;;garlic sauce;fried zuccihini;fried potatoes;chili powder;;;;;
6446;vegeterian;;garlic sauce;fried zuccihini;fried potatoes;onions;;;;;
6447;vegeterian;;garlic sauce;fried zuccihini;hot sauce;chili powder;;;;;
6448;vegeterian;;garlic sauce;fried zuccihini;hot sauce;onions;;;;;
6449;vegeterian;;garlic sauce;fried zuccihini;chili powder;onions;;;;;
6450;vegeterian;;garlic sauce;fried potatoes;hot sauce;chili powder;;;;;
6451;vegeterian;;garlic sauce;fried potatoes;hot sauce;onions;;;;;
6452;vegeterian;;garlic sauce;fried potatoes;chili powder;onions;;;;;
6453;vegeterian;;garlic sauce;hot sauce;chili powder;onions;;;;;
6454;vegeterian;;herb sauce;tomatoes;fried eggplant;fried zuccihini;;;;;
6455;vegeterian;;herb sauce;tomatoes;fried eggplant;fried potatoes;;;;;
6456;vegeterian;;herb sauce;tomatoes;fried eggplant;hot sauce;;;;;
6457;vegeterian;;herb sauce;tomatoes;fried eggplant;chili powder;;;;;
6458;vegeterian;;herb sauce;tomatoes;fried eggplant;onions;;;;;
6459;vegeterian;;herb sauce;tomatoes;fried zuccihini;fried potatoes;;;;;
6460;vegeterian;;herb sauce;tomatoes;fried zuccihini;hot sauce;;;;;
6461;vegeterian;;herb sauce;tomatoes;fried zuccihini;chili powder;;;;;
6462;vegeterian;;herb sauce;tomatoes;fried zuccihini;onions;;;;;
6463;vegeterian;;herb sauce;tomatoes;fried potatoes;hot sauce;;;;;
6464;vegeterian;;herb sauce;tomatoes;fried potatoes;chili powder;;;;;
6465;vegeterian;;herb sauce;tomatoes;fried potatoes;onions;;;;;
6466;vegeterian;;herb sauce;tomatoes;hot sauce;chili powder;;;;;
6467;vegeterian;;herb sauce;tomatoes;hot sauce;onions;;;;;
6468;vegeterian;;herb sauce;tomatoes;chili powder;onions;;;;;
6469;vegeterian;;herb sauce;fried eggplant;fried zuccihini;fried potatoes;;;;;
6470;vegeterian;;herb sauce;fried eggplant;fried zuccihini;hot sauce;;;;;
6471;vegeterian;;herb sauce;fried eggplant;fried zuccihini;chili powder;;;;;
6472;vegeterian;;herb sauce;fried eggplant;fried zuccihini;onions;;;;;
6473;vegeterian;;herb sauce;fried eggplant;fried potatoes;hot sauce;;;;;
6474;vegeterian;;herb sauce;fried eggplant;fried potatoes;chili powder;;;;;
6475;vegeterian;;herb sauce;fried eggplant;fried potatoes;onions;;;;;
6476;vegeterian;;herb sauce;fried eggplant;hot sauce;chili powder;;;;;
6477;vegeterian;;herb sauce;fried eggplant;hot sauce;onions;;;;;
6478;vegeterian;;herb sauce;fried eggplant;chili powder;onions;;;;;
6479;vegeterian;;herb sauce;fried zuccihini;fried potatoes;hot sauce;;;;;
6480;vegeterian;;herb sauce;fried zuccihini;fried potatoes;chili powder;;;;;
6481;vegeterian;;herb sauce;fried zuccihini;fried potatoes;onions;;;;;
6482;vegeterian;;herb sauce;fried zuccihini;hot sauce;chili powder;;;;;
6483;vegeterian;;herb sauce;fried zuccihini;hot sauce;onions;;;;;
6484;vegeterian;;herb sauce;fried zuccihini;chili powder;onions;;;;;
6485;vegeterian;;herb sauce;fried potatoes;hot sauce;chili powder;;;;;
6486;vegeterian;;herb sauce;fried potatoes;hot sauce;onions;;;;;
6487;vegeterian;;herb sauce;fried potatoes;chili powder;onions;;;;;
6488;vegeterian;;herb sauce;hot sauce;chili powder;onions;;;;;
6489;vegeterian;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;;;
6490;vegeterian;;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;;;
6491;vegeterian;;tomatoes;fried eggplant;fried zuccihini;chili powder;;;;;
6492;vegeterian;;tomatoes;fried eggplant;fried zuccihini;onions;;;;;
6493;vegeterian;;tomatoes;fried eggplant;fried potatoes;hot sauce;;;;;
6494;vegeterian;;tomatoes;fried eggplant;fried potatoes;chili powder;;;;;
6495;vegeterian;;tomatoes;fried eggplant;fried potatoes;onions;;;;;
6496;vegeterian;;tomatoes;fried eggplant;hot sauce;chili powder;;;;;
6497;vegeterian;;tomatoes;fried eggplant;hot sauce;onions;;;;;
6498;vegeterian;;tomatoes;fried eggplant;chili powder;onions;;;;;
6499;vegeterian;;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;;;
6500;vegeterian;;tomatoes;fried zuccihini;fried potatoes;chili powder;;;;;
6501;vegeterian;;tomatoes;fried zuccihini;fried potatoes;onions;;;;;
6502;vegeterian;;tomatoes;fried zuccihini;hot sauce;chili powder;;;;;
6503;vegeterian;;tomatoes;fried zuccihini;hot sauce;onions;;;;;
6504;vegeterian;;tomatoes;fried zuccihini;chili powder;onions;;;;;
6505;vegeterian;;tomatoes;fried potatoes;hot sauce;chili powder;;;;;
6506;vegeterian;;tomatoes;fried potatoes;hot sauce;onions;;;;;
6507;vegeterian;;tomatoes;fried potatoes;chili powder;onions;;;;;
6508;vegeterian;;tomatoes;hot sauce;chili powder;onions;;;;;
6509;vegeterian;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;;
6510;vegeterian;;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;;
6511;vegeterian;;fried eggplant;fried zuccihini;fried potatoes;onions;;;;;
6512;vegeterian;;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;;
6513;vegeterian;;fried eggplant;fried zuccihini;hot sauce;onions;;;;;
6514;vegeterian;;fried eggplant;fried zuccihini;chili powder;onions;;;;;
6515;vegeterian;;fried eggplant;fried potatoes;hot sauce;chili powder;;;;;
6516;vegeterian;;fried eggplant;fried potatoes;hot sauce;onions;;;;;
6517;vegeterian;;fried eggplant;fried potatoes;chili powder;onions;;;;;
6518;vegeterian;;fried eggplant;hot sauce;chili powder;onions;;;;;
6519;vegeterian;;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;;
6520;vegeterian;;fried zuccihini;fried potatoes;hot sauce;onions;;;;;
6521;vegeterian;;fried zuccihini;fried potatoes;chili powder;onions;;;;;
